model,folder,instance_id,source,system_messages,user_messages,assistant_messages,tool_messages,other_messages,other_roles,total_messages,api_calls,cost
Claude Opus 4.6,20260217_mini-v2.0.0_claude-4-6-opus,scikit-learn__scikit-learn-10908,https://swe-bench-submissions.s3.amazonaws.com/bash-only/20260217_mini-v2.0.0_claude-4-6-opus/trajs/scikit-learn__scikit-learn-10908/scikit-learn__scikit-learn-10908.traj.json,1,1,24,23,1,"{""exit"": 1}",50,24,0.2962575
Claude Opus 4.6,20260217_mini-v2.0.0_claude-4-6-opus,scikit-learn__scikit-learn-11310,https://swe-bench-submissions.s3.amazonaws.com/bash-only/20260217_mini-v2.0.0_claude-4-6-opus/trajs/scikit-learn__scikit-learn-11310/scikit-learn__scikit-learn-11310.traj.json,1,1,28,28,1,"{""exit"": 1}",59,28,0.2927045
Claude Opus 4.6,20260217_mini-v2.0.0_claude-4-6-opus,scikit-learn__scikit-learn-11578,https://swe-bench-submissions.s3.amazonaws.com/bash-only/20260217_mini-v2.0.0_claude-4-6-opus/trajs/scikit-learn__scikit-learn-11578/scikit-learn__scikit-learn-11578.traj.json,1,1,31,30,1,"{""exit"": 1}",64,31,0.337462
Claude Opus 4.6,20260217_mini-v2.0.0_claude-4-6-opus,scikit-learn__scikit-learn-12585,https://swe-bench-submissions.s3.amazonaws.com/bash-only/20260217_mini-v2.0.0_claude-4-6-opus/trajs/scikit-learn__scikit-learn-12585/scikit-learn__scikit-learn-12585.traj.json,1,1,33,32,1,"{""exit"": 1}",68,33,0.38737799999999994
Claude Opus 4.6,20260217_mini-v2.0.0_claude-4-6-opus,scikit-learn__scikit-learn-12682,https://swe-bench-submissions.s3.amazonaws.com/bash-only/20260217_mini-v2.0.0_claude-4-6-opus/trajs/scikit-learn__scikit-learn-12682/scikit-learn__scikit-learn-12682.traj.json,1,1,33,37,1,"{""exit"": 1}",73,33,0.6759230000000002
Claude Opus 4.6,20260217_mini-v2.0.0_claude-4-6-opus,scikit-learn__scikit-learn-12973,https://swe-bench-submissions.s3.amazonaws.com/bash-only/20260217_mini-v2.0.0_claude-4-6-opus/trajs/scikit-learn__scikit-learn-12973/scikit-learn__scikit-learn-12973.traj.json,1,1,22,21,1,"{""exit"": 1}",46,22,0.26449575000000003
Claude Opus 4.6,20260217_mini-v2.0.0_claude-4-6-opus,scikit-learn__scikit-learn-13124,https://swe-bench-submissions.s3.amazonaws.com/bash-only/20260217_mini-v2.0.0_claude-4-6-opus/trajs/scikit-learn__scikit-learn-13124/scikit-learn__scikit-learn-13124.traj.json,1,1,42,43,1,"{""exit"": 1}",88,42,0.6948382499999999
Claude Opus 4.6,20260217_mini-v2.0.0_claude-4-6-opus,scikit-learn__scikit-learn-13135,https://swe-bench-submissions.s3.amazonaws.com/bash-only/20260217_mini-v2.0.0_claude-4-6-opus/trajs/scikit-learn__scikit-learn-13135/scikit-learn__scikit-learn-13135.traj.json,1,1,45,44,1,"{""exit"": 1}",92,45,0.5145995
Claude Opus 4.6,20260217_mini-v2.0.0_claude-4-6-opus,scikit-learn__scikit-learn-13142,https://swe-bench-submissions.s3.amazonaws.com/bash-only/20260217_mini-v2.0.0_claude-4-6-opus/trajs/scikit-learn__scikit-learn-13142/scikit-learn__scikit-learn-13142.traj.json,1,1,70,70,1,"{""exit"": 1}",143,70,1.18137925
Claude Opus 4.6,20260217_mini-v2.0.0_claude-4-6-opus,scikit-learn__scikit-learn-13328,https://swe-bench-submissions.s3.amazonaws.com/bash-only/20260217_mini-v2.0.0_claude-4-6-opus/trajs/scikit-learn__scikit-learn-13328/scikit-learn__scikit-learn-13328.traj.json,1,1,22,22,1,"{""exit"": 1}",47,22,0.21872025000000003
Claude Opus 4.6,20260217_mini-v2.0.0_claude-4-6-opus,scikit-learn__scikit-learn-13439,https://swe-bench-submissions.s3.amazonaws.com/bash-only/20260217_mini-v2.0.0_claude-4-6-opus/trajs/scikit-learn__scikit-learn-13439/scikit-learn__scikit-learn-13439.traj.json,1,1,21,20,1,"{""exit"": 1}",44,21,0.22639950000000003
Claude Opus 4.6,20260217_mini-v2.0.0_claude-4-6-opus,scikit-learn__scikit-learn-13496,https://swe-bench-submissions.s3.amazonaws.com/bash-only/20260217_mini-v2.0.0_claude-4-6-opus/trajs/scikit-learn__scikit-learn-13496/scikit-learn__scikit-learn-13496.traj.json,1,1,28,28,1,"{""exit"": 1}",59,28,0.30141275
Claude Opus 4.6,20260217_mini-v2.0.0_claude-4-6-opus,scikit-learn__scikit-learn-13779,https://swe-bench-submissions.s3.amazonaws.com/bash-only/20260217_mini-v2.0.0_claude-4-6-opus/trajs/scikit-learn__scikit-learn-13779/scikit-learn__scikit-learn-13779.traj.json,1,1,24,23,1,"{""exit"": 1}",50,24,0.29649475
Claude Opus 4.6,20260217_mini-v2.0.0_claude-4-6-opus,scikit-learn__scikit-learn-14053,https://swe-bench-submissions.s3.amazonaws.com/bash-only/20260217_mini-v2.0.0_claude-4-6-opus/trajs/scikit-learn__scikit-learn-14053/scikit-learn__scikit-learn-14053.traj.json,1,1,23,22,1,"{""exit"": 1}",48,23,0.23786299999999994
Claude Opus 4.6,20260217_mini-v2.0.0_claude-4-6-opus,scikit-learn__scikit-learn-14087,https://swe-bench-submissions.s3.amazonaws.com/bash-only/20260217_mini-v2.0.0_claude-4-6-opus/trajs/scikit-learn__scikit-learn-14087/scikit-learn__scikit-learn-14087.traj.json,1,1,41,41,1,"{""exit"": 1}",85,41,0.6480527500000001
Claude Opus 4.6,20260217_mini-v2.0.0_claude-4-6-opus,scikit-learn__scikit-learn-14141,https://swe-bench-submissions.s3.amazonaws.com/bash-only/20260217_mini-v2.0.0_claude-4-6-opus/trajs/scikit-learn__scikit-learn-14141/scikit-learn__scikit-learn-14141.traj.json,1,1,8,7,1,"{""exit"": 1}",18,8,0.147145
Claude Opus 4.6,20260217_mini-v2.0.0_claude-4-6-opus,scikit-learn__scikit-learn-14496,https://swe-bench-submissions.s3.amazonaws.com/bash-only/20260217_mini-v2.0.0_claude-4-6-opus/trajs/scikit-learn__scikit-learn-14496/scikit-learn__scikit-learn-14496.traj.json,1,1,30,29,1,"{""exit"": 1}",62,30,0.30704775
Claude Opus 4.6,20260217_mini-v2.0.0_claude-4-6-opus,scikit-learn__scikit-learn-14629,https://swe-bench-submissions.s3.amazonaws.com/bash-only/20260217_mini-v2.0.0_claude-4-6-opus/trajs/scikit-learn__scikit-learn-14629/scikit-learn__scikit-learn-14629.traj.json,1,1,40,41,1,"{""exit"": 1}",84,40,0.50046525
Claude Opus 4.6,20260217_mini-v2.0.0_claude-4-6-opus,scikit-learn__scikit-learn-14710,https://swe-bench-submissions.s3.amazonaws.com/bash-only/20260217_mini-v2.0.0_claude-4-6-opus/trajs/scikit-learn__scikit-learn-14710/scikit-learn__scikit-learn-14710.traj.json,1,1,24,23,1,"{""exit"": 1}",50,24,0.238093
Claude Opus 4.6,20260217_mini-v2.0.0_claude-4-6-opus,scikit-learn__scikit-learn-14894,https://swe-bench-submissions.s3.amazonaws.com/bash-only/20260217_mini-v2.0.0_claude-4-6-opus/trajs/scikit-learn__scikit-learn-14894/scikit-learn__scikit-learn-14894.traj.json,1,1,31,30,1,"{""exit"": 1}",64,31,0.36690375000000014
Claude Opus 4.6,20260217_mini-v2.0.0_claude-4-6-opus,scikit-learn__scikit-learn-14983,https://swe-bench-submissions.s3.amazonaws.com/bash-only/20260217_mini-v2.0.0_claude-4-6-opus/trajs/scikit-learn__scikit-learn-14983/scikit-learn__scikit-learn-14983.traj.json,1,1,53,52,1,"{""exit"": 1}",108,53,0.7720355000000001
Claude Opus 4.6,20260217_mini-v2.0.0_claude-4-6-opus,scikit-learn__scikit-learn-15100,https://swe-bench-submissions.s3.amazonaws.com/bash-only/20260217_mini-v2.0.0_claude-4-6-opus/trajs/scikit-learn__scikit-learn-15100/scikit-learn__scikit-learn-15100.traj.json,1,1,15,14,1,"{""exit"": 1}",32,15,0.19869575000000003
Claude Opus 4.6,20260217_mini-v2.0.0_claude-4-6-opus,scikit-learn__scikit-learn-25102,https://swe-bench-submissions.s3.amazonaws.com/bash-only/20260217_mini-v2.0.0_claude-4-6-opus/trajs/scikit-learn__scikit-learn-25102/scikit-learn__scikit-learn-25102.traj.json,1,1,62,62,1,"{""exit"": 1}",127,62,1.0415232500000002
Claude Opus 4.6,20260217_mini-v2.0.0_claude-4-6-opus,scikit-learn__scikit-learn-25232,https://swe-bench-submissions.s3.amazonaws.com/bash-only/20260217_mini-v2.0.0_claude-4-6-opus/trajs/scikit-learn__scikit-learn-25232/scikit-learn__scikit-learn-25232.traj.json,1,1,37,40,1,"{""exit"": 1}",80,37,0.5079275
Claude Opus 4.6,20260217_mini-v2.0.0_claude-4-6-opus,scikit-learn__scikit-learn-25747,https://swe-bench-submissions.s3.amazonaws.com/bash-only/20260217_mini-v2.0.0_claude-4-6-opus/trajs/scikit-learn__scikit-learn-25747/scikit-learn__scikit-learn-25747.traj.json,1,1,56,55,1,"{""exit"": 1}",114,56,0.71877275
Claude Opus 4.6,20260217_mini-v2.0.0_claude-4-6-opus,scikit-learn__scikit-learn-25931,https://swe-bench-submissions.s3.amazonaws.com/bash-only/20260217_mini-v2.0.0_claude-4-6-opus/trajs/scikit-learn__scikit-learn-25931/scikit-learn__scikit-learn-25931.traj.json,1,1,43,42,1,"{""exit"": 1}",88,43,0.4519580000000001
Claude Opus 4.6,20260217_mini-v2.0.0_claude-4-6-opus,scikit-learn__scikit-learn-25973,https://swe-bench-submissions.s3.amazonaws.com/bash-only/20260217_mini-v2.0.0_claude-4-6-opus/trajs/scikit-learn__scikit-learn-25973/scikit-learn__scikit-learn-25973.traj.json,1,1,35,35,1,"{""exit"": 1}",73,35,0.44883049999999985
Claude Opus 4.6,20260217_mini-v2.0.0_claude-4-6-opus,scikit-learn__scikit-learn-26194,https://swe-bench-submissions.s3.amazonaws.com/bash-only/20260217_mini-v2.0.0_claude-4-6-opus/trajs/scikit-learn__scikit-learn-26194/scikit-learn__scikit-learn-26194.traj.json,1,1,48,47,1,"{""exit"": 1}",98,48,0.6316939999999999
Claude Opus 4.6,20260217_mini-v2.0.0_claude-4-6-opus,scikit-learn__scikit-learn-26323,https://swe-bench-submissions.s3.amazonaws.com/bash-only/20260217_mini-v2.0.0_claude-4-6-opus/trajs/scikit-learn__scikit-learn-26323/scikit-learn__scikit-learn-26323.traj.json,1,1,34,34,1,"{""exit"": 1}",71,34,0.35561875
Claude Opus 4.6,20260217_mini-v2.0.0_claude-4-6-opus,scikit-learn__scikit-learn-9288,https://swe-bench-submissions.s3.amazonaws.com/bash-only/20260217_mini-v2.0.0_claude-4-6-opus/trajs/scikit-learn__scikit-learn-9288/scikit-learn__scikit-learn-9288.traj.json,1,1,44,44,1,"{""exit"": 1}",91,44,0.5935475000000001
Claude Opus 4.6,20260217_mini-v2.0.0_claude-4-6-opus,sphinx-doc__sphinx-10323,https://swe-bench-submissions.s3.amazonaws.com/bash-only/20260217_mini-v2.0.0_claude-4-6-opus/trajs/sphinx-doc__sphinx-10323/sphinx-doc__sphinx-10323.traj.json,1,1,23,23,1,"{""exit"": 1}",49,23,0.32471675000000005
Claude Opus 4.6,20260217_mini-v2.0.0_claude-4-6-opus,sphinx-doc__sphinx-10435,https://swe-bench-submissions.s3.amazonaws.com/bash-only/20260217_mini-v2.0.0_claude-4-6-opus/trajs/sphinx-doc__sphinx-10435/sphinx-doc__sphinx-10435.traj.json,1,1,21,23,1,"{""exit"": 1}",47,21,0.3465025
Claude Opus 4.6,20260217_mini-v2.0.0_claude-4-6-opus,sphinx-doc__sphinx-10449,https://swe-bench-submissions.s3.amazonaws.com/bash-only/20260217_mini-v2.0.0_claude-4-6-opus/trajs/sphinx-doc__sphinx-10449/sphinx-doc__sphinx-10449.traj.json,1,1,45,48,1,"{""exit"": 1}",96,45,0.6856834999999999
Claude Opus 4.6,20260217_mini-v2.0.0_claude-4-6-opus,sphinx-doc__sphinx-10466,https://swe-bench-submissions.s3.amazonaws.com/bash-only/20260217_mini-v2.0.0_claude-4-6-opus/trajs/sphinx-doc__sphinx-10466/sphinx-doc__sphinx-10466.traj.json,1,1,12,11,1,"{""exit"": 1}",26,12,0.14478025000000003
Claude Opus 4.6,20260217_mini-v2.0.0_claude-4-6-opus,sphinx-doc__sphinx-10614,https://swe-bench-submissions.s3.amazonaws.com/bash-only/20260217_mini-v2.0.0_claude-4-6-opus/trajs/sphinx-doc__sphinx-10614/sphinx-doc__sphinx-10614.traj.json,1,1,35,41,1,"{""exit"": 1}",79,35,0.7308905
Claude Opus 4.6,20260217_mini-v2.0.0_claude-4-6-opus,sphinx-doc__sphinx-10673,https://swe-bench-submissions.s3.amazonaws.com/bash-only/20260217_mini-v2.0.0_claude-4-6-opus/trajs/sphinx-doc__sphinx-10673/sphinx-doc__sphinx-10673.traj.json,1,1,58,66,1,"{""exit"": 1}",127,58,1.6216697500000001
Claude Opus 4.6,20260217_mini-v2.0.0_claude-4-6-opus,sphinx-doc__sphinx-11445,https://swe-bench-submissions.s3.amazonaws.com/bash-only/20260217_mini-v2.0.0_claude-4-6-opus/trajs/sphinx-doc__sphinx-11445/sphinx-doc__sphinx-11445.traj.json,1,1,22,23,1,"{""exit"": 1}",48,22,0.3705367499999999
Claude Opus 4.6,20260217_mini-v2.0.0_claude-4-6-opus,sphinx-doc__sphinx-11510,https://swe-bench-submissions.s3.amazonaws.com/bash-only/20260217_mini-v2.0.0_claude-4-6-opus/trajs/sphinx-doc__sphinx-11510/sphinx-doc__sphinx-11510.traj.json,1,1,66,73,1,"{""exit"": 1}",142,66,2.962828749999999
Claude Opus 4.6,20260217_mini-v2.0.0_claude-4-6-opus,sphinx-doc__sphinx-7440,https://swe-bench-submissions.s3.amazonaws.com/bash-only/20260217_mini-v2.0.0_claude-4-6-opus/trajs/sphinx-doc__sphinx-7440/sphinx-doc__sphinx-7440.traj.json,1,1,54,66,1,"{""exit"": 1}",123,54,1.6673880000000005
Claude Opus 4.6,20260217_mini-v2.0.0_claude-4-6-opus,sphinx-doc__sphinx-7454,https://swe-bench-submissions.s3.amazonaws.com/bash-only/20260217_mini-v2.0.0_claude-4-6-opus/trajs/sphinx-doc__sphinx-7454/sphinx-doc__sphinx-7454.traj.json,1,1,70,73,1,"{""exit"": 1}",146,70,1.6792084999999999
Claude Opus 4.6,20260217_mini-v2.0.0_claude-4-6-opus,sphinx-doc__sphinx-7462,https://swe-bench-submissions.s3.amazonaws.com/bash-only/20260217_mini-v2.0.0_claude-4-6-opus/trajs/sphinx-doc__sphinx-7462/sphinx-doc__sphinx-7462.traj.json,1,1,12,11,1,"{""exit"": 1}",26,12,0.16754375000000002
Claude Opus 4.6,20260217_mini-v2.0.0_claude-4-6-opus,sphinx-doc__sphinx-7590,https://swe-bench-submissions.s3.amazonaws.com/bash-only/20260217_mini-v2.0.0_claude-4-6-opus/trajs/sphinx-doc__sphinx-7590/sphinx-doc__sphinx-7590.traj.json,1,1,70,73,1,"{""exit"": 1}",146,70,1.5119177500000005
Claude Opus 4.6,20260217_mini-v2.0.0_claude-4-6-opus,sphinx-doc__sphinx-7748,https://swe-bench-submissions.s3.amazonaws.com/bash-only/20260217_mini-v2.0.0_claude-4-6-opus/trajs/sphinx-doc__sphinx-7748/sphinx-doc__sphinx-7748.traj.json,1,1,43,43,1,"{""exit"": 1}",89,43,0.8969627499999999
Claude Opus 4.6,20260217_mini-v2.0.0_claude-4-6-opus,sphinx-doc__sphinx-7757,https://swe-bench-submissions.s3.amazonaws.com/bash-only/20260217_mini-v2.0.0_claude-4-6-opus/trajs/sphinx-doc__sphinx-7757/sphinx-doc__sphinx-7757.traj.json,1,1,15,17,1,"{""exit"": 1}",35,15,0.192691
Claude Opus 4.6,20260217_mini-v2.0.0_claude-4-6-opus,sphinx-doc__sphinx-7889,https://swe-bench-submissions.s3.amazonaws.com/bash-only/20260217_mini-v2.0.0_claude-4-6-opus/trajs/sphinx-doc__sphinx-7889/sphinx-doc__sphinx-7889.traj.json,1,1,20,19,1,"{""exit"": 1}",42,20,0.22404725000000003
Claude Opus 4.6,20260217_mini-v2.0.0_claude-4-6-opus,sphinx-doc__sphinx-7910,https://swe-bench-submissions.s3.amazonaws.com/bash-only/20260217_mini-v2.0.0_claude-4-6-opus/trajs/sphinx-doc__sphinx-7910/sphinx-doc__sphinx-7910.traj.json,1,1,17,18,1,"{""exit"": 1}",38,17,0.258019
Claude Opus 4.6,20260217_mini-v2.0.0_claude-4-6-opus,sphinx-doc__sphinx-7985,https://swe-bench-submissions.s3.amazonaws.com/bash-only/20260217_mini-v2.0.0_claude-4-6-opus/trajs/sphinx-doc__sphinx-7985/sphinx-doc__sphinx-7985.traj.json,1,1,46,49,1,"{""exit"": 1}",98,46,1.090261
Claude Opus 4.6,20260217_mini-v2.0.0_claude-4-6-opus,sphinx-doc__sphinx-8035,https://swe-bench-submissions.s3.amazonaws.com/bash-only/20260217_mini-v2.0.0_claude-4-6-opus/trajs/sphinx-doc__sphinx-8035/sphinx-doc__sphinx-8035.traj.json,1,1,63,66,1,"{""exit"": 1}",132,63,1.10199175
Claude Opus 4.6,20260217_mini-v2.0.0_claude-4-6-opus,sphinx-doc__sphinx-8056,https://swe-bench-submissions.s3.amazonaws.com/bash-only/20260217_mini-v2.0.0_claude-4-6-opus/trajs/sphinx-doc__sphinx-8056/sphinx-doc__sphinx-8056.traj.json,1,1,35,35,1,"{""exit"": 1}",73,35,0.48286775000000004
Claude Opus 4.6,20260217_mini-v2.0.0_claude-4-6-opus,sphinx-doc__sphinx-8120,https://swe-bench-submissions.s3.amazonaws.com/bash-only/20260217_mini-v2.0.0_claude-4-6-opus/trajs/sphinx-doc__sphinx-8120/sphinx-doc__sphinx-8120.traj.json,1,1,19,20,1,"{""exit"": 1}",42,19,0.22921174999999996
Claude Opus 4.6,20260217_mini-v2.0.0_claude-4-6-opus,sphinx-doc__sphinx-8265,https://swe-bench-submissions.s3.amazonaws.com/bash-only/20260217_mini-v2.0.0_claude-4-6-opus/trajs/sphinx-doc__sphinx-8265/sphinx-doc__sphinx-8265.traj.json,1,1,29,32,1,"{""exit"": 1}",64,29,0.3954957500000001
Claude Opus 4.6,20260217_mini-v2.0.0_claude-4-6-opus,sphinx-doc__sphinx-8269,https://swe-bench-submissions.s3.amazonaws.com/bash-only/20260217_mini-v2.0.0_claude-4-6-opus/trajs/sphinx-doc__sphinx-8269/sphinx-doc__sphinx-8269.traj.json,1,1,10,10,1,"{""exit"": 1}",23,10,0.1392745
Claude Opus 4.6,20260217_mini-v2.0.0_claude-4-6-opus,sphinx-doc__sphinx-8459,https://swe-bench-submissions.s3.amazonaws.com/bash-only/20260217_mini-v2.0.0_claude-4-6-opus/trajs/sphinx-doc__sphinx-8459/sphinx-doc__sphinx-8459.traj.json,1,1,46,48,1,"{""exit"": 1}",97,46,0.68567775
Claude Opus 4.6,20260217_mini-v2.0.0_claude-4-6-opus,sphinx-doc__sphinx-8475,https://swe-bench-submissions.s3.amazonaws.com/bash-only/20260217_mini-v2.0.0_claude-4-6-opus/trajs/sphinx-doc__sphinx-8475/sphinx-doc__sphinx-8475.traj.json,1,1,12,13,1,"{""exit"": 1}",28,12,0.13894125
Claude Opus 4.6,20260217_mini-v2.0.0_claude-4-6-opus,sphinx-doc__sphinx-8548,https://swe-bench-submissions.s3.amazonaws.com/bash-only/20260217_mini-v2.0.0_claude-4-6-opus/trajs/sphinx-doc__sphinx-8548/sphinx-doc__sphinx-8548.traj.json,1,1,90,92,1,"{""exit"": 1}",185,90,2.3667317499999996
Claude Opus 4.6,20260217_mini-v2.0.0_claude-4-6-opus,sphinx-doc__sphinx-8551,https://swe-bench-submissions.s3.amazonaws.com/bash-only/20260217_mini-v2.0.0_claude-4-6-opus/trajs/sphinx-doc__sphinx-8551/sphinx-doc__sphinx-8551.traj.json,1,1,37,38,1,"{""exit"": 1}",78,37,0.53877025
Claude Opus 4.6,20260217_mini-v2.0.0_claude-4-6-opus,sphinx-doc__sphinx-8593,https://swe-bench-submissions.s3.amazonaws.com/bash-only/20260217_mini-v2.0.0_claude-4-6-opus/trajs/sphinx-doc__sphinx-8593/sphinx-doc__sphinx-8593.traj.json,1,1,42,42,1,"{""exit"": 1}",87,42,0.5194764999999999
Claude Opus 4.6,20260217_mini-v2.0.0_claude-4-6-opus,sphinx-doc__sphinx-8595,https://swe-bench-submissions.s3.amazonaws.com/bash-only/20260217_mini-v2.0.0_claude-4-6-opus/trajs/sphinx-doc__sphinx-8595/sphinx-doc__sphinx-8595.traj.json,1,1,18,17,1,"{""exit"": 1}",38,18,0.23881924999999996
Claude Opus 4.6,20260217_mini-v2.0.0_claude-4-6-opus,sphinx-doc__sphinx-8621,https://swe-bench-submissions.s3.amazonaws.com/bash-only/20260217_mini-v2.0.0_claude-4-6-opus/trajs/sphinx-doc__sphinx-8621/sphinx-doc__sphinx-8621.traj.json,1,1,28,29,1,"{""exit"": 1}",60,28,0.8439845
Claude Opus 4.6,20260217_mini-v2.0.0_claude-4-6-opus,sphinx-doc__sphinx-8638,https://swe-bench-submissions.s3.amazonaws.com/bash-only/20260217_mini-v2.0.0_claude-4-6-opus/trajs/sphinx-doc__sphinx-8638/sphinx-doc__sphinx-8638.traj.json,1,1,57,62,1,"{""exit"": 1}",122,57,1.4610914999999998
Claude Opus 4.6,20260217_mini-v2.0.0_claude-4-6-opus,sphinx-doc__sphinx-8721,https://swe-bench-submissions.s3.amazonaws.com/bash-only/20260217_mini-v2.0.0_claude-4-6-opus/trajs/sphinx-doc__sphinx-8721/sphinx-doc__sphinx-8721.traj.json,1,1,24,23,1,"{""exit"": 1}",50,24,0.23358474999999998
Claude Opus 4.6,20260217_mini-v2.0.0_claude-4-6-opus,sphinx-doc__sphinx-9229,https://swe-bench-submissions.s3.amazonaws.com/bash-only/20260217_mini-v2.0.0_claude-4-6-opus/trajs/sphinx-doc__sphinx-9229/sphinx-doc__sphinx-9229.traj.json,1,1,77,77,1,"{""exit"": 1}",157,77,2.3017635000000003
Claude Opus 4.6,20260217_mini-v2.0.0_claude-4-6-opus,sphinx-doc__sphinx-9230,https://swe-bench-submissions.s3.amazonaws.com/bash-only/20260217_mini-v2.0.0_claude-4-6-opus/trajs/sphinx-doc__sphinx-9230/sphinx-doc__sphinx-9230.traj.json,1,1,28,28,1,"{""exit"": 1}",59,28,0.34689025000000007
Claude Opus 4.6,20260217_mini-v2.0.0_claude-4-6-opus,sphinx-doc__sphinx-9258,https://swe-bench-submissions.s3.amazonaws.com/bash-only/20260217_mini-v2.0.0_claude-4-6-opus/trajs/sphinx-doc__sphinx-9258/sphinx-doc__sphinx-9258.traj.json,1,1,22,23,1,"{""exit"": 1}",48,22,0.26279525
Claude Opus 4.6,20260217_mini-v2.0.0_claude-4-6-opus,sphinx-doc__sphinx-9281,https://swe-bench-submissions.s3.amazonaws.com/bash-only/20260217_mini-v2.0.0_claude-4-6-opus/trajs/sphinx-doc__sphinx-9281/sphinx-doc__sphinx-9281.traj.json,1,1,21,22,1,"{""exit"": 1}",46,21,0.23344925
Claude Opus 4.6,20260217_mini-v2.0.0_claude-4-6-opus,sphinx-doc__sphinx-9320,https://swe-bench-submissions.s3.amazonaws.com/bash-only/20260217_mini-v2.0.0_claude-4-6-opus/trajs/sphinx-doc__sphinx-9320/sphinx-doc__sphinx-9320.traj.json,1,1,28,28,1,"{""exit"": 1}",59,28,0.32386999999999994
Claude Opus 4.6,20260217_mini-v2.0.0_claude-4-6-opus,sphinx-doc__sphinx-9367,https://swe-bench-submissions.s3.amazonaws.com/bash-only/20260217_mini-v2.0.0_claude-4-6-opus/trajs/sphinx-doc__sphinx-9367/sphinx-doc__sphinx-9367.traj.json,1,1,11,11,1,"{""exit"": 1}",25,11,0.11826999999999999
Claude Opus 4.6,20260217_mini-v2.0.0_claude-4-6-opus,sphinx-doc__sphinx-9461,https://swe-bench-submissions.s3.amazonaws.com/bash-only/20260217_mini-v2.0.0_claude-4-6-opus/trajs/sphinx-doc__sphinx-9461/sphinx-doc__sphinx-9461.traj.json,1,1,105,109,1,"{""exit"": 1}",217,105,2.42842025
Claude Opus 4.6,20260217_mini-v2.0.0_claude-4-6-opus,sphinx-doc__sphinx-9591,https://swe-bench-submissions.s3.amazonaws.com/bash-only/20260217_mini-v2.0.0_claude-4-6-opus/trajs/sphinx-doc__sphinx-9591/sphinx-doc__sphinx-9591.traj.json,1,1,28,29,1,"{""exit"": 1}",60,28,0.32333075000000006
Claude Opus 4.6,20260217_mini-v2.0.0_claude-4-6-opus,sphinx-doc__sphinx-9602,https://swe-bench-submissions.s3.amazonaws.com/bash-only/20260217_mini-v2.0.0_claude-4-6-opus/trajs/sphinx-doc__sphinx-9602/sphinx-doc__sphinx-9602.traj.json,1,1,40,43,1,"{""exit"": 1}",86,40,1.0620955
Claude Opus 4.6,20260217_mini-v2.0.0_claude-4-6-opus,sphinx-doc__sphinx-9658,https://swe-bench-submissions.s3.amazonaws.com/bash-only/20260217_mini-v2.0.0_claude-4-6-opus/trajs/sphinx-doc__sphinx-9658/sphinx-doc__sphinx-9658.traj.json,1,1,31,33,1,"{""exit"": 1}",67,31,0.600588
Claude Opus 4.6,20260217_mini-v2.0.0_claude-4-6-opus,sphinx-doc__sphinx-9673,https://swe-bench-submissions.s3.amazonaws.com/bash-only/20260217_mini-v2.0.0_claude-4-6-opus/trajs/sphinx-doc__sphinx-9673/sphinx-doc__sphinx-9673.traj.json,1,1,39,40,1,"{""exit"": 1}",82,39,0.6084030000000002
Claude Opus 4.6,20260217_mini-v2.0.0_claude-4-6-opus,sphinx-doc__sphinx-9698,https://swe-bench-submissions.s3.amazonaws.com/bash-only/20260217_mini-v2.0.0_claude-4-6-opus/trajs/sphinx-doc__sphinx-9698/sphinx-doc__sphinx-9698.traj.json,1,1,9,10,1,"{""exit"": 1}",22,9,0.10710350000000002
Claude Opus 4.6,20260217_mini-v2.0.0_claude-4-6-opus,sphinx-doc__sphinx-9711,https://swe-bench-submissions.s3.amazonaws.com/bash-only/20260217_mini-v2.0.0_claude-4-6-opus/trajs/sphinx-doc__sphinx-9711/sphinx-doc__sphinx-9711.traj.json,1,1,13,12,1,"{""exit"": 1}",28,13,0.20302074999999997
